ID,TEXT,LABEL
903,"Then that first flash of perception in nothingness was not spontaneous. There was something behind it. I was something before that moment, in another era of time, perhaps a creature of substance. But what? I concentrated. I remembered the symbol Marl. [SNIPPET] Can you remember?"" ""I think so. I recall I was born here in fright because it was all wrong. I was not in my natural state, so it was not right."" The Pat paused to think. """,0.0
664,"exclaimed Phil. "" Not so dumb! The safe!"" ""Yes. The safe!"" Ione cried. ""Throw it off and watch us swing, eh? What would happen?"" [SNIPPET] They surrounded the place effectively and surprised Tony genuinely. But a thorough search of every nook and cranny revealed nothing whatever of a suspicious nature. There was merely a tremendous amount of apparatus and machinery that none of the raiding party understood anything about. Tony's person was also thoroughly searched, and the leather-framed photograph of the beautiful unknown girl was found. ""Who's this?"" the sergeant demanded. "" She don't look like anyone that might belong to your crowd.""",1.0
1328,"she said in a shrill voice. "" You'll git a pain, sich a pain,"" she insisted, pressing her hand to her heart. "" It will like to kill you, and it nearly will!"" Maragon laughed at her again. "" [SNIPPET] Aren't you getting a little tired of striking out on that prediction? You've brought half a dozen flops in here in the last year."" ""Not Pheola,"" I said. "" Listen, Norty, I want this girl measured."" ""I thought you said she was pin-point accurate,"" he sneered. """,0.0
83,"""No,"" I answered carelessly. ""Let's see."" I obeyed; what else was there to do? It seemed to me that he grew paler as he ran over the index. However, his tone was altogether natural when he said: ""You will let me borrow it, of course?"" And he went out, casting me one defiant glance. [SNIPPET] ""Count Casimir Bielowsky, Hetman of Jitomir,"" the latter corrected with perfect good humor as he stood up to shake hands. I felt at once a certain liking for the Hetman of Jitomir who was a perfect example of an old beau. His chocolate-colored hair was parted in the center (later I found out that the Hetman dyed it with a concoction of khol). He had magnificent whiskers, also chocolate-colored, in the style of the Emperor Francis Joseph. His nose was undeniably a little red, but so fine, so aristocratic.",1.0
1531,"Georgie's Christmas party had just taken its seats at his round rosewood table without a cloth, and he hoped that Foljambe would be quick with the champagne, because there had been rather a long wait before dinner, owing to Lucia and Peppino being late, and conversation had been a little jerky. Lucia, as usual, had sailed into the room, without a word of apology, for she was accustomed to come last when she went out to dinner, and on her arrival dinner was always announced immediately. The few seconds that intervened were employed by her in saying just one kind word to everybody. Tonight, however, these gratifying utterances had not been received with the gratified responses to which she was accustomed: there was a different atmosphere abroad, and it was as if she were no more than one-eighth of the entire party…. But it would never do to hurry Foljambe, who was a little upset already by the fact of there being eight to dinner, which was two more than she approved of. Lucia was on Georgie's right, Mrs Colonel as she had decided to call herself, on his left. [SNIPPET] He was not very good at eyes, so his sitters always were looking down, but he was excellent at smiles, and the old ladies smiled patiently and sweetly, and the boys gaily. But his finest accomplishment was needlework and his house was full of the creations of his needle, wool-work curtains, petit-point chair seats, and silk embroideries framed and glazed. Next to Lucia he was the hardest worked inhabitant of Riseholme but not being so strong as the Queen, he had often to go away for little rests by the sea-side. Travelling by train fussed him a good deal, for he might not be able to get a corner seat, or somebody with a pipe or a baby might get into his carriage, or the porter might be rough with his luggage, so he always went in his car to some neighbouring watering-place where they knew him. Dicky, his handsome young chauffeur, drove him, and by Dicky's side sat Foljambe, his very pretty parlour-maid who valetted him. If Dicky took the wrong turn his master called ""Naughty boy"" through the tube, and Foljambe smiled respectfully.",1.0
1463,"You'll forgive so much sentiment, Skorvsky?"" ""It makes us brothers."" The Russian spoke with force and simplicity. "" You, too—"" Hugo crossed the room restlessly. "" I don't know. I am always losing my grip. I came to Washington with a purpose and I cannot screw myself to it unremittingly. [SNIPPET] A week later he chloroformed the tabby and inoculated her. Then he waited. He had been patient for a long time. It was difficult to be patient now. When the kittens were born into this dark and dreary world, Mr. Danner assisted as sole obstetrician. In their first hours nothing marked them as unique. The professor selected one and drowned the remainder.",0.0
1410,"“Well,” I said, choking down the rest of my rum, “you’d seal the ball in a big steel cylinder, attach the cylinder to a crankshaft and flywheel, give the thing a shake to start the ball bouncing back and forth, and let it run like a gasoline engine or something. It would get all the heat it needed from the air in a normal room. Mount the apparatus in your house and it would pump your water, operate a generator and keep you cool at the same time!” I sat down again, shakily, and began pouring myself another drink. [SNIPPET] “You’re right, but I think we can whip it. We may have to honeycomb the ball and have part of the work the machine does operate a big hot air pump; but we can work it out.” ALL[Pg 42] that day, I worked with lathe, milling machine and hacksaw. After clamping the new big ball securely to a workbench, Farnsworth pitched in to help me. But we weren’t able to finish by nightfall and Farnsworth turned his spare bedroom over to me for the night.",1.0
210,"Her holiness had an air of girlish frankness combined with royal dignity. She was so youthful that she could not have been more than twenty years old. She possessed a charming presence and a clear and musical voice. Her eyes were large and blue, and her finely-formed lips, like blood-red anemones, contrasted finely with the pale golden hue of her complexion. Her features combined the witchery of a houri with the strength of intellect. They were sculptured and illuminated by a grandly-developed soul. The odor of a high and steadfast virtue surrounded her. [SNIPPET] IX. As nature from the coarse soil produces flowers, so also the artist from every-day life produces the subtle sweets of art. X Art that is simply utility is not sufficiently decorative to delight every nerve of feeling in the soul. To feed these, many flavors of form and color are necessary, and hence the necessity of art. XI. Where do emotion and imagination begin in art? Where do spirit and flesh unite in a living creature?",1.0
1546,"The captain's thoughts; Yes, yes. The fatigue and the unknowing. But I must fulfill, must complete. "" Jordde,"" he began. ""Yes, captain,"" answered the mate, anticipating. "" [SNIPPET] We'll do well if we only lose that many."" He was a tall, wire bound man, which made the green tunic he wore look baggy. ""I'll never forgive her for ordering us to that monstrous island,"" said the captain. ""I wouldn't speak too loudly,"" mumbled the mate. """,0.0
705,"His nightshirt hung below his knees. Horrified shock blanched his lined face. "" Blasphemer!"" he cried. "" False prophet! Get thee behind me, Satan!"" The glow danced and faded. A towering black shape pointed a bent rod. [SNIPPET] Gary roared. He stopped, held the bicycle upright with one foot on the pavement. A tall, lanky, slightly bowlegged man with squinting luminous green eyes stood on the sidewalk. Gary looked at the man. The newspapers fluttered to the parkway. The bicycle clattered in the street. ""Howdy, partner!""",0.0
759,"No social custom is innate. There were many human groups that did not go to war; the Eskimos never grasped the idea at all, and the American Indians never took to it well. “But these dissenters were wiped out, and a cultural pattern was established that became the standard for the whole planet. Now it has become ingrained in us. “But if someplace along the line some other way of settling problems had arisen and taken hold, something different than the massing of men and material to—” “What’s your plan?” Kramer said. “ I know the theory. [SNIPPET] “It shifted,” Kramer said. “ But not enough. The mine was coming along after it, trailing it. It’s the same old story, but I wonder about the contact.” “Here’s our theory,” the expert said. “ We keep looking for contact, a trigger in the pseudopodium. But more likely we’re witnessing a psychological phenomena, a decision without any physical correlative.",1.0
1554,"Here the mountain ranges were considerably more conspicuous than on Deimos, and there were boulders and loose stones upon their slopes, which looked as if there might at some time have been frost and water on its surface; but it was all dry now, neither was there any air. The evidences of volcanic action were also plainly visible, while a noticeable flattening at the poles showed that the little body had once rotated rapidly on its axis, though whether it did so still they had not time to ascertain. When abreast of it they were less than two miles distant, and they secured several instantaneous impressions, which they put aside to develop later. As the radius of Phobos's circle was far shorter than that of the parabolic curve they were making, it began to draw away, and was rapidly left behind. Applying the full apergetic force to Mars and the larger moon, they shot away like an arrow, having had their speed increased by the planet's attraction while approaching it, and subsequently by repulsion. ""Either of those,"" said Bearwarden, looking back at the little satellites, ""would be a nice yacht for a man to explore space on. He would also, of course, need a sun to warm him, if he wished to go beyond this system, but that would not have to be a large affair--in fact, it might be smaller than the planet, and could revolve about it like a moon."" [SNIPPET] ""The conditions constituting heaven,"" said Ayrault, ""may be as fixed as the laws of Nature, though the products of those conditions might, it seems to me, still be forming and subject to modification thereby. The reductio ad absurdu would of course apply if we supposed the work of creation absolutely finished.""  Two days later, on the western horizon, they beheld the ocean. Many of the streams whose sources they had seen when they crossed the divide from the lake basin, and whose courses they had followed, were now rivers a mile wide, with the tide ebbing and rising within them many hundreds of miles from their mouths. When they reached the shore line they found the waves breaking, as on earth, upon the sands, but with this difference: they had before noted the smallness of the undulations compared with the strength of the wind, the result of the water's weight. These waves now reminded them of the behaviour of mercury, or of melted lead when stirred on earth, by the rapidity with which the crests dropped. Though the wind was blowing an on-shore gale, there was but little combing, and when there was any it lasted but a second. The one effort of the crests and waves seemed to be to remain at rest, or, if stirred in spite of themselves, to subside. When over the surface of the ocean, the voyagers rose to a height of thirty thousand metres, and after twenty-four hours' travelling saw, at a distance of about two hundred miles, what looked like another continent, but which they knew must be an island.",0.0
274,"The officer climbed out, noiselessly, and moved into the shadows. Once Captain Taylor had been a scientist, but that was long ago, before wars had made biology very unexciting. Out of the shadows a second figure moved. He was a short, stocky man, compared with the slender, graceful figure of the captain. ""Ps-st! [SNIPPET] Taylor asked the sentry. ""Private Pember, sir. Company A, 110th infantry—"" ""All right, Private Pember, you can carry this fellow."" Taylor shifted the faintly stirring Norden to the shoulders of the soldier. ""If it will make you feel any easier, Pember,"" the captain went on, ""I can assure you that exigencies demanded your removal from your post. Your life was in danger and you could do no good by remaining there.",0.0
286,"Sime conceded. "" Certain financial interests would like to see a war. They're cookin' up these overt acts to get the people all steamed up till they're ready to fight. I'll go further, since you seem to know all about it anyway, and admit that I'm here to find out just who's back of all this. And how does all that tie up with you hiding in my mist-bath with a long and mean lookin' knife?"" [SNIPPET] An hour later they came to an illuminated post marking the end of a street. A teletabloid was affixed to this post, buzzing, but its stereo-screen blank. Murray found a coin, inserted it in the slot. ""Marriage of the Princess Sira and Scar Balta will be held immediately after the financial congress,"" the machine intoned briskly, and in time with its running comments it began to display pictures. Sime, watching indifferently, caught his breath. It seemed to him that he knew this girl, who appeared to be walking toward him up a stately garden alley. She came[79] steadily forward with a queenly, effortless stride. And now it seemed as if she had seen him, for she turned and looked straight into his eyes. It seemed that her expression changed from laughing to pleading.",0.0
1442,"From the individuals, those driven ones who were motivated to succeed despite all obstacles. They made our paintings, wrote our music, killed each other, fomented our unrest, our wars. We live off the bewildering richness of our past."" He sighed. "" [SNIPPET] ""Bureau of Racial Maturity, isn't it? I never did know exactly what you people do. Sort of progress records or something?"" ""Of the utmost importance,"" Lambert repeated doggedly.",1.0
1145,"Let me show you what I can do, Dirrul, even when you wear a disk. I think you'll bargain then."" The Chief turned a little to face the panel behind his desk, feeling over the dials while he kept Dirrul framed in his gunsight. ""The young man you went to this morning for help is a sadist. The reception was his idea—so was your bath. He likes to have our traitors—and you are a traitor, of course, to your own people—he likes to have them discover the truth before we take their disks away. It's an exquisite torture but in your case annoying, since it puts you in a position to bargain. Now it occurs to me that your host should be disciplined for his bungling."" The Chief pointed to the surface of his desk. "" [SNIPPET] ""Why, yes, Dr. Kramer—you could have given us the Cloud-foam lounge a generation earlier,"" Dirrul said bitterly, ""or perhaps the Safe-sweet candy."" Again his sarcasm lost its savor, for the professor simply beamed and said, ""Possibly, if that had been my field of interest. As it happens I'm a psychologist specializing in emotive linguistics—the symbologies for conveying meanings."" The professor smiled. ""Our present vigor and strength, no doubt, is reflected in the sort of thing we do with all this extra time our gadgets give us—the scholarly research in the Arena or the Phonoview."" ""You're being very uncritical, Edward.",0.0
932,"Jack Goodwin grinned as I got in. He's got gray hair, where he has hair. The rest is bald. He looked me over. "" I don't see any comets on your shoulders,"" he said gravely. ""I never had any,"" I said. Some people seem to think everyone under seventeen is a kid. ""You'll be needing them,"" he said. [SNIPPET] Some smart reporter had thought it up and it seemed so true that that was the only way it was ever said. Me? I didn't know. It was a bright day. People were out walking or just standing and looking at the sky. It was too early to look up. I went on. Paul Eberhard was sitting on the lawn when I came along. He tossed me the football and I caught it and tried to spin it on my finger.",0.0
765,"Suddenly there was a dull report and a flash of flame. Travail jerked his arm back as a thin streamer of smoke and the smell of burning insulation entered the room. ""You've broken it,"" said Sutter accusingly. But his voice died abruptly as the screen flared into light and a low hum sounded behind the panel. [SNIPPET] said Travail. "" That makes my own collection seem worthless by comparison."" Oh, Travail could be clever all right! Why else had he made no comment about the alien shells they both had seen on the television set, if he did know something of the value of shells? Arriving home, Sutter entered by the rear door and carried the basket of shells to his bedroom. There he took them out and one by one spread them on the table. He drew a goose-necked lamp down close and from the table drawer took out a powerful ato-magnifying glass. Then he selected one of the larger shells and began to examine it. After a while he took a small keyhole saw which he kept for such purposes, and very carefully began to cut the shell into two equal portions.",0.0
316,"When he woke up, late that afternoon, he knew from the dank odor clinging to the bedclothes that it had not been a dream, that the priests, the ""gods,"" the ""immortals"" of Morethis could, as they professed—and even he had not believed them in this—project their minds far through space ... though, fortunately, not their bodies, or they would not have needed him. He remembered then the vial of tiny golden pellets Uvrei had given him before he left Morethis, and took one. Perhaps that was what the ancient one had meant. At any rate, Emrys thought he felt better afterward. He examined his body in the mirror to see if bruises had come, but the tawny, muscle-rippled flesh was unmarked. At length he put on his clothes and, leaving the hotel, went to a jeweler, where he bought a costly bracelet to be sent to the girl of the night before. Such a grandiose gesture relieved him—he had always felt—of all further obligation. He did not wish to repeat his experience with the liquor, so he did not go to a bar. He had no friends on Earth—nor could he have acknowledged them if he had. [SNIPPET] Emrys had become nearly frantic with frustration and bewilderment. He was the one who had secrets; nobody else. Nothing was to be kept hidden from him! "" What are you two blabbering about?"" he almost screamed. "" It doesn't make sense—any of it!"" Hubbard turned toward him, his head and neck moving with the deliberate precision of a piece of clockwork. "" It makes very good sense, Jan. I realized that I could find out nothing more from the stars, so I turned my researches back to Earth. I've been investigating Mr. Dyall.""",1.0
1029,"This is the last time I'm going to respond to your call. I've made it clear to you that I think knowledge of this world will cause great suffering, a lot of death, among the majority of Earth's people."" ""You're talking prejudice, Lee! Your prejudice. People aren't like that any more."" ""We haven't gone that far, Mike. [SNIPPET] I'll have something you'll want to tell Earth about this place and these people."" ""I'm still here. Tell it to me now,"" Chon's voice said. ""No. I want to get proof. Let me rig up some kind of video circuit for you. I can use parts out of our tape camera and the translators. I want to get it all across to you.""",0.0
1581,"Colonel Musgrave went to his own room, where he spent an interval in meditation. He opened his desk and took out a small packet of papers, some of which he read listlessly. How curiously life re-echoed itself! he reflected, for here, again, were castby love-letters potent to breed mischief; and his talk with Polly Ashmeade had been peculiarly reminiscent of his more ancient talk with Clarice Pendomer. Everything that happened seemed to have happened before. But presently he shook his head, sighing. [SNIPPET] ""You—you have broken your engagement,"" he echoed, dully; and continued, with a certain deficiency of finesse, ""But I thought you wanted to be a countess?"" ""Oh, you boor, you vulgarian!"" the girl cried, ""Oh, you do put things so crudely, Olaf! You are hopeless."" She shook an admonitory forefinger in his direction, and pouted in the most dangerous fashion. ""But he always seemed so nice,"" she reflected, with puckered brows, ""until to-day, you know. I thought he would be eminently suitable. I liked him tremendously until—"" and here, a wonderful, tender change came into her face, a wistful quaver woke in her voice—""until I found there was some one else I liked better.""",1.0
949,"he said with eager assurance. "" Up top there would have been no trouble yet for that verdammt, verloren valve. That one experimental trip is enough—I fly it!"" Those who held Chet were binding his wrists. He was thrown to the floor while his feet were tied, and, as a last precaution, a gag was forced into his mouth. Schwartzmann left this work to his men. [SNIPPET] I would like to take that facetious bird out about a thousand miles and let him play around with the serpents we met. But, why get excited? This is all Schwartzmann's doing. The tentacles of that man's influence reach out like those of an octopus."" Chet ranged himself alongside.",1.0
1043,"In The Chateau de Montville (1803) it is administered to the amiable Louisa to aid Augustine in his sinister designs, but she ultimately escapes, and is wedded by Octavius, who has previously been borne off by a party of pirates. He ""finds the past unfortunate vicissitudes of his life amply recompensed by her love."" In The Convent of the Grey Penitents, Rosalthe happily avoids the opiate, as she overhears the plans of her unscrupulous husband, who, it seems, has ""an unquenchable thirst of avarice,"" and desires to win a wealthier bride. She flees to a ""cottage ornée"" on Finchley Common, the home, it may be remembered, of Thackeray's Washerwoman; and the thrills we expect from a novel of terror are reserved for the second volume, and arise out of the adventures of the next generation. After Rosalthe's death, spectres, blue flames, corpses, thunderstorms and hairbreadth escapes are set forth in generous profusion. In The Priory of St. Clair (1811), Julietta, who has been forced into a convent against her will, like so many other heroines, is drugged and conveyed as a corpse to the Count de Valvé's Gothic castle. She comes to life only to be slain before the high altar, and revenges herself after death by haunting the count regularly every night. The Fugitive Countess or Convent of St. Ursula (1807) contains three spicy ingredients—a mock burial, a concealed wife and a mouldering manuscript. The social status of Miss Wilkinson's characters is invariably lofty, for no self-respecting ghost ever troubles the middle classes; and her manner is as ambitious as her matter. [SNIPPET] His abundant energy is refreshing after a long sojourn with his garrulous wife and tearful niece.  ""He delighted in the energies of the passions, the difficulties and tempests of life which wreck the happiness of others roused and strengthened all the powers of his mind, and afforded him the highest enjoyment… The fire and keenness of his eye, its proud exaltation, its bold fierceness, its sudden watchfulness as occasion and even slight occasion had called forth the latent soul, she had often observed with emotion, while from the usual expression of his countenance she had always shrunk."" Schedoni is undoubtedly allied to this desperado, but his methods are quieter and more subtle:  ""There was something terrible in his air, something almost superhuman. The cowl, too, as it threw a shade over the livid paleness of his face increased its severe character and gave an effect to his large, melancholy eye which approached to horror … his physiognomy … bore the traces of many passions which seemed to have fixed the features they no longer animated. An habitual gloom and severity prevailed over the deep lines of his countenance, and his eyes were so piercing that they seemed to penetrate at a single glance into the hearts of men, and to read their most secret thoughts—few persons could endure their scrutiny or even endure to meet them twice … he could adapt himself to the tempers and passions of persons, whom he wished to conciliate, with astonishing facility."" The type undoubtedly owes something to Milton's Satan. Like Lucifer, he is proud and ambitious, and like him he retains traces of his original grandeur. Hints from Shakespeare helped to fashion him.",0.0
1202,"""Yeah, but I had basic training in school."" ""What do you weigh, Max?"" Max's face soured. "" About one twenty."" ""Did you check out on semaphore in school?"" ""Well, sure. I'm Category Food, Sub-division Cooking, Branch Chef, but, like I say, I took basic military training, like most everybody else."" [SNIPPET] Continental Hovercraft and old Stonewall Cogswell who had lost so few fracases that many a Telly buff couldn't remember a single one. Individuals among these men showed promise, Joe Mauser estimated even as he walked, but promise means little if you don't live long enough to cash in on it. Take that small man up ahead. He'd obviously got himself into a hassle maintaining his place in line against two or three heftier would-be soldiers. The little fellow wasn't backing down a step in spite of the attempts of the other Lowers to usurp his place. Joe Mauser liked to see such spirit.",1.0
65,"Out of consideration for his friend, Captain Blood pulled the pipe from his mouth, shook some of the rum out of his wits, and rose and made a leg to M. de Cussy.  “Serviteur!” said he.  M. de Cussy returned the bow and accepted a seat on the locker under the stem windows.  “You have a good force here under your command, my Captain,” said he.  “Some eight hundred men.” [SNIPPET] Oh, blister me—a cursed pity!” He held out his hand, moved to it on a sudden generous impulse. “ But no offence between us, Captain Blood!”  “Oh, no offence.",1.0
306,"I wondered if psi could ever be blue-printed. Or suppose you put a hole here, but when you looked away and then looked back it had moved, or wasn't there at all? Quickly, I got myself into a conversation with a supervisor about the rising rate of employee turnover in his department. That was something also snug, secure, safe. All you had to do was figure out human beings. [SNIPPET] It always rests solely upon the word of witnesses. But if I could show you a film print, then you could not doubt the existence of photography, could you?"" I opened my lower desk drawer and pulled out a couple of the Auerbach cylinders which we had used the night before. I laid them on top of the desk.",0.0
1360,"Alice didn’t know what to say to this: it wasn’t at all like conversation, she thought, as he never said anything to her; in fact, his last remark was evidently addressed to a tree—so she stood and softly repeated to herself:—  “Humpty Dumpty sat on a wall: Humpty Dumpty had a great fall. All the King’s horses and all the King’s men Couldn’t put Humpty Dumpty in his place again.”  “That last line is much too long for the poetry,” she added, almost out loud, forgetting that Humpty Dumpty would hear her.  “Don’t stand there chattering to yourself like that,” Humpty Dumpty said, looking at her for the first time, “but tell me your name and your business.”  “My name is Alice, but—” [SNIPPET] It’s something very like learning geography,” thought Alice, as she stood on tiptoe in hopes of being able to see a little further. “ Principal rivers—there are none. Principal mountains—I’m on the only one, but I don’t think it’s got any name. Principal towns—why, what are those creatures, making honey down there? They can’t be bees—nobody ever saw bees a mile off, you know—” and for some time she stood silent, watching one of them that was bustling about among the flowers, poking its proboscis into them, “just as if it was a regular bee,” thought Alice.",1.0
1319,"Now, ending as it does at Memphis and drawing its water chiefly from the Appalachian Mountains, it is only a slight remnant of what it was. And though the Nebraska Sea today carries many times the tonnage of shipping in its ceaseless traffic, we have lost the old romance of river shipping. We may only guess what it was like when we look upon the Ohio and the truncated Mississippi. And transcontinental shipping is somewhat more difficult, with trucks and the freight-railroads obliged to take the sea-ferries across the Nebraska Sea. We shall never know what the United States was like with its numerous coast-to-coast highways busy with trucks and private cars. Still, the ferry ride is certainly a welcome break after days of driving, and for those who wish a glimpse of what it must have been like, there is always the Cross-Canada Throughway and the magnificent U. S. Highway 73 looping north through Minnesota and passing through the giant port of Alexis, North Dakota, shipping center for the wheat of Manitoba and crossroad of a nation. [SNIPPET] But after a week had gone by, the town of Edison, a good twenty miles away from the slides, was still complaining of the dust. Springs was going dry, too, apparently from underground disturbances. Not even in the Rockies could anyone remember a series of rock slides as bad as this. Newspapers in the mountain states gave it a few inches on the front page; anything is news in late August. And the geologists became interested. Seismologists were reporting unusual activity in the area, tremors too severe to be rock slides. Volcanic activity?",1.0
1289,"Ocean travel has its own peculiar discomforts, but for myself, I'll take it every time."" ""Tell me, southerner,"" said the priest, ""why do you make this trip?"" ""Prince Kahl wished it,"" he replied. ""Ah, but there is more to this than lies on the surface. Why should Kahl bring you, a stranger and a subject of another house, along on a venture that may well cast the future course of events for this entire nation?"" ""Prince Kahl seems to feel that, ah, I might, because of my experiences in other lands, serve him in some minor capacity of usefulness."" Sam chose his words with care. The old man was entirely too observant for his liking. [SNIPPET] Give me a logical reason!"" ""The greater good, Citizen."" With those cryptic words, the man pressed the stud of the beamer. Lund gasped, as a giant hand closed around his heart, then collapsed to the ground in a strange dying parody of slow motion. Just before the clouds of eternity shut away his vision, he at last recognized the man. Himself! I John Reilly was tired, intensely tired, beyond any feeling of exhaustion he had ever known.",0.0
628,"It would look as if we were melting into the crystal."" ""Ready,"" called the youth. "" Think I've got it for you. Sort of a high island in the jungle. [SNIPPET] Sir, what have you done with my darling Violet?"" ""I'm sure I don't know, madam. You lost it off your hat?"" ""None of your impertinence, sir! I want my dog."" ""Ah, a dog. Must have jumped off the crystal.",0.0
352,"""Shut up!"" Pisces I yelled. "" He asked me."" ""Hold your tongue,"" Pisces II retorted hotly, ""or I'll take off and leave you here. I've had enough of you in the past century to last a lifetime."" Pisces I said to Ingomar, ""Pay no attention to that peasant."" He helped Pisces II push the stretcher next to Ingomar. Then he pushed a lever and the stretcher reduced itself to ground height. [SNIPPET] ""Of course not,"" they said, ""You were right the first time. Pisces is our name. You can say, 'Pisces, get me that ship.' And we would do so."" ""How can both of you have the same name? Are you actually one intelligence?",0.0
722,"His mind was anywhere but on the flashing games board, and the permutations and combinations eluded him. He lost, though not heavily. Each night the ten members of the Syndicate met at Hawkes' apartment and planned each step of the crime in great detail, drilling and re-drilling until it was second nature for each man to recite his particular part in the robbery. Alan's was at once the simplest and most difficult; he would have nothing to do until the others had finished[140] their parts, but then he would have to board the armored car and outrace any pursuers. He was to drive the car far outside city limits, where he would be met and relieved of the cash by Byng and Hollis; then he was to lose the truck somewhere and return to the city by public transit. The day of the robbery dawned cold and clear; an autumn chill was in the air. [SNIPPET] Hyperspace drive!"" Quantrell laughed harshly. "" Of all the cockeyed——"" ""There you are,"" Alan said angrily. """,0.0
1391,"""No. I'm not hungry today."" Her bun bobbed in disapproval as she left the office. Joshua Lake stared at the closed door and sighed. Lucy knew exactly how things were. She wasn't one to be fooled. But Joshua hoped the rest of the personnel were not so perceptive. [SNIPPET] ""And your hat,"" Gorman added. "" You'd better hold that. You might forget it when you leave."" ""Of course, Lee."" It was a ludicrous, pitiful sight but, withal, a grim note ran through the scene. Joshua supporting the case against his thigh, got out a sheaf of papers. "" These are the progress reports to date. These, the projected plans."" ""And when these plans are carried out you expect success?""",0.0
1533,"Pretty soon they're walking all over you, and you've become so used to it you don't complain. He thought of his job, of the eternal fitting of two wires in place. He was a cog and nothing more—a cog that could be replaced as swiftly, as efficiently as any part of an assembly-line atomic engine could be replaced. He looked up into the blank, smiling, self-satisfied face of his wife. He thought of the stars beckoning overhead. The stars! ""No,"" he said suddenly, decisively. The word fell like a sledgehammer blow in the stillness of the room. Dorothy's vacuous smile faded, uncomprehending. "" [SNIPPET] At various times he had felt that secret longing, that beckoning of the stars, but each time he had shelved the desire and turned to attaching his two wires of the tester to their proper terminals on each atomic engine, and then when his shift was up he turned homeward to face an existence equally uninspiring. The moment he had seen that needle pass into the hundreds, Sam Meecham knew what he was going to do. He had planned it years ago, when he first stood alone in the night and gazed upward at the glittering diamonds that lay beyond reach. Even then he had known what he would do if ever the opportunity presented itself. In those moments of self-pity that came too often, however, he had told himself that it was only wishful thinking and cursed himself for being a weakling and a dreamer who did nothing about his dreams. But he had resolved that someday he would go out among the stars.",1.0
893,"It was a time-contract, with all manner of penalty clauses if we didn't get through; and I assure you that we were busy. I myself was far too busy to think of Rooum. It's a shop now, the place we were working at, or rather one of these huge weldings of fifty shops where you can buy anything; and if you'd seen us there… but perhaps you did see us, for people stood up on the tops of omnibuses as they passed, to look over the mud-splashed hoarding into the great excavation we'd made. It was a sight. [SNIPPET] It's all very well,"" I thought, ""for you to sniff at my miniatures, my friend, but we all get stale on our work sometimes, and the fresh eye, even of a miniature-painter …"" ""I shall be glad if I can be of any help to you,"" I answered, still a bit huffish, but bearing no malice. ""Then come,"" he said. We descended and crossed the timber-yard, and he held his door open for me to pass in. It was an enormous great place, his studio, and all full of mist; and the gallery that was his bedroom was up a little staircase at the farther end. In the middle of the floor was a tall structure of scaffolding, with a stage or two to stand on; and I could see the dim ghostly marble figure in the gloom.",0.0
983,"Johnny saw that the number was that of Colony Headquarters. ""Hello."" Ed made his voice high and nasal. "" I have information concerning Johnny Watson. Let me speak to his father."" The slick-haired blond man put his hand over the telephone mouthpiece. He grabbed Johnny by the collar and stared directly into his eyes. ""Listen,"" he said, ""when your father comes on, I want you to speak to him. Tell him you were rescued by us and we've treated you O.K. Understand?"" [SNIPPET] Jewel claws and teeth from grown-up bears just like the cub Baba! ""Come on, Baba."" Johnny shinnied back to a place where branches forked from the trunk of the meat tree. "" We'd better check your nails 'fore we go down.""",0.0
1284,"The moon'll be up in a minute and then we can be sure of where we are."" The pilot nodded. He was a phlegmatic young man. Not once during the trip had he uttered a word.  The east glowed as if with red fire. Many a time before had Talbot watched the moon rise, but never under stranger circumstances. Now the night was illuminated with mellow glory. "" Hit the nail on the head,"" he whispered. "" [SNIPPET] The tremendousness of the assertion took away my breath. I could only seize the Professor's hand and hold to it tightly.  ""'Softly, my boy, softly,' he said, smiling at my emotion. ' What you have seen is but the least part of the invention. There is more to it than that.'",0.0
1325,"Such perhaps that of the lunar continents when the orb of night loses by radiation all the heat which she absorbs during the fifteen days of sunshine. Our readers will probably be astonished that Barbicane and his companions were so little occupied with the future in store for them in their metal prison, carried along in the infinitude of ether. Instead of asking themselves where they were going, they lost their time in making experiments, just as if they had been comfortably installed in their own studies. It might be answered that men so strong-minded were above such considerations, that such little things did not make them uneasy, and that they had something else to do than to think about their future. [SNIPPET] 27° 7' and West long. 5° 7' by the Washington meridian. It appears to me by its barren and rocky nature to offer every condition favourable to our enterprise; we will therefore raise our magazines, workshops, furnaces, and workmen's huts here, and it is from this very spot,"" said he, stamping upon it with his foot, ""the summit of Stony Hill, that our projectile will start for the regions of the solar world!"" That same evening Barbicane and his companions returned to Tampa Town, and Murchison, the engineer, re-embarked on board the Tampico for New Orleans. He was to engage an army of workmen to bring back the greater part of the working-stock.",0.0
582,"Only one thing I ask. When you—break the news to Vera, break it gently. And get her back to the Center as quickly as you can. She's a choice, rare number."" Joe said nothing to that. Sam looked miserable. [SNIPPET] You've missed it completely."" ""Thanks,"" Sam said. "" That's a very small knife you've inserted between my shoulder blades, but I'm thin-skinned."" He took a deep breath. "" What, in the opinion of the Junior Assistant to the Adjutant Science Director, was the big job?"" Joe looked for some scorn in Sam's words, found it, and said, ""The big job is too big for a sociologist."" Sam seemed to flinch. "" I didn't think that axe would fit alongside the knife.",0.0
